transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,address,postcode,state,country,gender,job_title,job_industry_category,wealth_segment,Name,Month
138,29,1940,2017-08-02,0.0,Approved,WeareA2B,Standard,Medium,High,1065.03,1 Vernon Terrace,4226.0,Queensland,Australia,Female,Teacher,Manufacturing,High Net Worth,Gabriellia Coulter,8
139,32,2073,2017-03-25,0.0,Cancelled,Giant Bicycles,Standard,High,High,1179.0,9499 Alpine Drive,3175.0,Victoria,Australia,Female,Unknown,Manufacturing,High Net Worth,Linea ,3
140,11,462,2017-01-01,0.0,Approved,Giant Bicycles,Standard,High,High,1274.93,23 Glacier Hill Avenue,2259.0,New South Wales,Australia,Female,Unknown,Manufacturing,Affluent Customer,Melany Thorrington,1
141,10,2728,2017-12-22,0.0,Approved,Solex,Standard,Medium,High,1945.43,512 Forest Run Center,3188.0,Victoria,Australia,Female,Physical Therapy Assistant,IT,High Net Worth,Imojean Atyeo,12
142,46,2053,2017-12-25,0.0,Approved,Solex,Standard,Low,High,1289.85,896 Helena Parkway,4551.0,Queensland,Australia,Male,Unknown,Financial Services,Affluent Customer,Horatius Dufton,12
143,60,2135,2017-01-26,1.0,Approved,Giant Bicycles,Standard,High,small,1977.36,0 Moose Court,2063.0,New South Wales,Australia,Male,Structural Engineer,Unknown,Mass Customer,Teador Laurant,1
144,92,1217,2017-12-20,0.0,Approved,WeareA2B,Touring,Medium,large,1890.39,387 Pawling Drive,2580.0,New South Wales,Australia,Female,Structural Engineer,Manufacturing,High Net Worth,Dulcinea Janssen,12
145,7,2992,2017-06-07,1.0,Approved,Trek Bicycles,Road,Low,High,980.37,9610 Gateway Trail,3429.0,Victoria,Australia,Female,Clinical Specialist,Health,Mass Customer,Crystal Assur,6
146,41,3261,2017-04-06,1.0,Approved,Solex,Road,Medium,High,416.98,4591 Del Sol Court,2745.0,New South Wales,Australia,Male,Unknown,Property,Mass Customer,Benedicto Blumire,4
147,67,2748,2017-04-25,1.0,Approved,Norco Bicycles,Road,Medium,High,544.05,4320 Toban Avenue,2260.0,New South Wales,Australia,Female,Quality Engineer,Financial Services,Mass Customer,Dolorita Dufaur,4
148,14,3262,2017-01-13,0.0,Approved,Trek Bicycles,Standard,Medium,small,1386.84,2558 Morningstar Center,4221.0,Queensland,Australia,Male,Product Engineer,Entertainment,Mass Customer,Maynord L'Episcopi,1
149,89,788,2017-03-21,0.0,Approved,WeareA2B,Touring,Medium,large,1362.99,00 Mockingbird Junction,2141.0,New South Wales,Australia,Male,Social Worker,Health,Mass Customer,Gregg Townsend,3
150,9,3067,2017-11-21,1.0,Approved,OHM Cycles,Road,Medium,High,742.54,2178 Washington Hill,3806.0,Victoria,Australia,Female,Chief Design Engineer,Manufacturing,Mass Customer,Veronique Wash,11
151,31,701,2017-11-11,0.0,Approved,Giant Bicycles,Standard,Medium,High,230.91,537 Packers Street,4562.0,Queensland,Australia,Male,Food Chemist,Health,Mass Customer,Ransell Ruler,11
152,92,648,2017-10-16,0.0,Approved,WeareA2B,Standard,Medium,small,1415.01,9 Mayfield Road,4551.0,Queensland,Australia,Male,Accountant II,Financial Services,Mass Customer,Gardiner Nutley,10
153,37,3286,2017-08-19,1.0,Approved,OHM Cycles,Standard,Low,High,1793.43,1 Fairview Park,3977.0,Victoria,Australia,Male,Assistant Media Planner,Entertainment,Mass Customer,Kent Hatter,8
154,3,3383,2017-04-06,1.0,Approved,Trek Bicycles,Standard,Medium,large,2091.47,48 Rockefeller Court,3786.0,Victoria,Australia,Male,Financial Analyst,Financial Services,Affluent Customer,Dane Swansbury,4
155,56,982,2017-11-04,1.0,Approved,Norco Bicycles,Mountain,Low,small,688.63,8276 Hudson Trail,2250.0,New South Wales,Australia,Male,Geologist III,Health,High Net Worth,Tibold Bonwell,11
156,14,676,2017-08-22,1.0,Approved,Solex,Standard,High,large,1842.92,4 Sunfield Circle,2194.0,New South Wales,Australia,Male,Senior Editor,Unknown,High Net Worth,Curtis ,8
157,6,385,2017-09-15,1.0,Approved,Solex,Standard,High,High,748.17,58211 Surrey Crossing,2170.0,New South Wales,Australia,Male,Project Manager,Health,High Net Worth,Kendall Humes,9
158,50,1229,2017-03-01,1.0,Approved,WeareA2B,Standard,Medium,small,175.89,7929 Grasskamp Trail,2119.0,New South Wales,Australia,Male,GIS Technical Architect,Manufacturing,Affluent Customer,Sebastian Trass,3
159,10,3232,2017-08-16,0.0,Approved,WeareA2B,Touring,Medium,High,1466.68,78258 Hanover Plaza,3070.0,Victoria,Australia,Female,Payment Adjustment Coordinator,Financial Services,Mass Customer,Rose Milsom,8
161,69,2381,2017-07-10,0.0,Approved,Giant Bicycles,Road,Medium,High,792.9,9 American Ash Plaza,2015.0,New South Wales,Australia,Female,Programmer I,Argiculture,Affluent Customer,Dulsea Pladen,7
162,78,371,2017-12-11,0.0,Approved,Giant Bicycles,Standard,Medium,large,1765.3,92808 Mallard Terrace,3215.0,Victoria,Australia,Male,Systems Administrator III,Financial Services,Mass Customer,Pernell Favelle,12
163,80,2519,2017-05-20,1.0,Approved,OHM Cycles,Touring,Low,High,1073.07,685 International Lane,4825.0,Queensland,Australia,Male,Senior Developer,Manufacturing,Mass Customer,Ryon Dalliston,5
164,17,2264,2017-07-30,0.0,Approved,Solex,Standard,High,High,1024.66,883 Almo Terrace,3977.0,Victoria,Australia,Female,Occupational Therapist,Health,Affluent Customer,Tony Shirley,7
165,3,2637,2017-10-25,1.0,Approved,Trek Bicycles,Standard,Medium,large,2091.47,518 Colorado Trail,2100.0,New South Wales,Australia,Female,Help Desk Operator,Retail,Mass Customer,Marcile Christley,10
166,78,3262,2017-11-27,0.0,Approved,Giant Bicycles,Standard,Medium,large,1765.3,2558 Morningstar Center,4221.0,Queensland,Australia,Male,Product Engineer,Entertainment,Mass Customer,Maynord L'Episcopi,11
168,87,2267,2017-02-02,0.0,Approved,Giant Bicycles,Standard,High,High,1179.0,93 Shasta Avenue,4171.0,Queensland,Australia,Female,Business Systems Development Analyst,Unknown,Affluent Customer,Andrei Mulchrone,2
169,97,456,2017-05-02,0.0,Approved,Solex,Standard,Medium,large,202.62,572 Gerald Trail,2145.0,New South Wales,Australia,Male,Automation Specialist I,Manufacturing,Affluent Customer,Randolph Redihalgh,5
171,100,3121,2017-10-22,0.0,Approved,Norco Bicycles,Road,Medium,High,1036.59,969 Sycamore Point,2304.0,New South Wales,Australia,Male,Data Coordiator,Manufacturing,Mass Customer,Mahmoud Batterbee,10
172,55,2365,2017-04-11,1.0,Approved,Trek Bicycles,Road,Medium,large,1894.19,743 Stone Corner Parkway,4127.0,Queensland,Australia,Female,Structural Analysis Engineer,Argiculture,Mass Customer,Lauretta Furmonger,4
173,100,2528,2017-11-16,0.0,Approved,Norco Bicycles,Road,Medium,High,1036.59,3 Myrtle Terrace,4161.0,Queensland,Australia,Male,Senior Editor,Financial Services,Affluent Customer,Cassie Toffaloni,11
174,10,3151,2017-12-17,0.0,Approved,WeareA2B,Touring,Medium,High,1466.68,32798 Melby Center,4055.0,Queensland,Australia,Unknown,Senior Developer,IT,Affluent Customer,Thorn Choffin,12
175,25,3241,2017-12-23,0.0,Approved,Giant Bicycles,Road,Medium,High,1538.99,7574 Onsgard Drive,4011.0,Queensland,Australia,Male,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,Milt Erett,12
176,74,1335,2017-03-30,1.0,Approved,WeareA2B,Standard,Medium,High,1228.07,4 Sycamore Pass,3977.0,Victoria,Australia,Female,Unknown,Entertainment,Mass Customer,Sibylla Marlon,3
177,90,2234,2017-04-13,0.0,Approved,Norco Bicycles,Standard,Low,High,363.01,501 Reindahl Alley,2069.0,New South Wales,Australia,Male,Electrical Engineer,Manufacturing,Mass Customer,Dylan Hanvey,4
178,56,3226,2017-07-25,1.0,Approved,OHM Cycles,Standard,Medium,High,183.86,97 Sunnyside Junction,3977.0,Victoria,Australia,Female,Unknown,Entertainment,Affluent Customer,Andi Whittet,7
179,62,1365,2017-01-31,0.0,Approved,Solex,Standard,Medium,High,478.16,970 Sundown Place,3222.0,Victoria,Australia,Male,Research Associate,Health,Mass Customer,Shurlocke Pirie,1
180,20,3349,2017-03-18,1.0,Approved,Trek Bicycles,Standard,Medium,small,1775.81,9 Brown Pass,3196.0,Victoria,Australia,Male,Director of Sales,Argiculture,Affluent Customer,Byram Lamberts,3
181,17,1002,2017-02-24,0.0,Approved,Solex,Standard,High,High,1024.66,656 Bartelt Parkway,3127.0,Victoria,Australia,Male,Business Systems Development Analyst,Unknown,Mass Customer,Pacorro De Clairmont,2
182,16,2282,2017-02-18,0.0,Approved,Norco Bicycles,Standard,High,small,1661.92,953 Del Sol Point,3630.0,Victoria,Australia,Male,Senior Financial Analyst,Financial Services,Affluent Customer,Dominic Gregoletti,2
183,46,2656,2017-01-07,0.0,Approved,Solex,Standard,Low,High,1289.85,444 Spaight Crossing,3070.0,Victoria,Australia,Female,Statistician III,Unknown,Mass Customer,Halli Littledike,1
184,71,2409,2017-07-05,1.0,Approved,Solex,Standard,High,large,1842.92,4177 Bluejay Street,2560.0,New South Wales,Australia,Female,Unknown,Health,Mass Customer,Carolan Ortler,7
185,91,1711,2017-11-19,0.0,Approved,WeareA2B,Standard,Low,High,642.31,2 Dwight Point,4133.0,Queensland,Australia,Female,Unknown,Manufacturing,High Net Worth,Marie-jeanne Mattson,11
186,17,2582,2017-11-08,1.0,Approved,Solex,Standard,High,High,1024.66,6551 Atwood Road,4216.0,Queensland,Australia,Male,Director of Sales,Health,Mass Customer,Harv Pavey,11
187,1,1005,2017-07-24,1.0,Approved,Giant Bicycles,Touring,Medium,large,1873.97,67 Holmberg Way,2165.0,New South Wales,Australia,Female,Design Engineer,IT,High Net Worth,Kalila Birtwistle,7
188,3,1597,2017-01-15,1.0,Approved,Trek Bicycles,Standard,Medium,large,2091.47,019 Derek Hill,2224.0,New South Wales,Australia,Male,Nurse Practicioner,Retail,Affluent Customer,Jeffry Slowly,1
189,56,2713,2017-01-12,1.0,Approved,OHM Cycles,Standard,Medium,High,183.86,29895 Crest Line Point,2049.0,New South Wales,Australia,Male,Statistician II,Retail,Affluent Customer,Hadlee Mackro,1
190,37,1435,2017-11-27,1.0,Approved,OHM Cycles,Standard,Low,High,1793.43,8934 Park Meadow Street,2756.0,New South Wales,Australia,Male,Software Engineer II,Telecommunications,Affluent Customer,Derek Podmore,11
191,34,1477,2017-06-30,1.0,Approved,Norco Bicycles,Road,High,large,774.53,472 Blaine Junction,2440.0,New South Wales,Australia,Unknown,Actuary,Financial Services,Mass Customer,Leo Balharry,6
192,0,1614,2017-07-15,1.0,Approved,Giant Bicycles,Standard,Medium,High,230.91,835 Thackeray Place,2261.0,New South Wales,Australia,Male,Unknown,Unknown,High Net Worth,Currie Gimber,7
193,12,1254,2017-06-22,1.0,Approved,WeareA2B,Standard,Medium,High,1231.15,563 Northport Drive,4701.0,Queensland,Australia,Male,Graphic Designer,Retail,Mass Customer,Quillan McDuffie,6
194,25,1423,2017-05-02,0.0,Approved,Giant Bicycles,Road,Medium,High,1538.99,5700 Banding Lane,2762.0,New South Wales,Australia,Female,Project Manager,Manufacturing,Mass Customer,Tiphanie Klossek,5
195,81,276,2017-12-27,0.0,Approved,Norco Bicycles,Standard,Medium,small,586.45,370 Portage Parkway,3125.0,Victoria,Australia,Female,Unknown,Financial Services,Mass Customer,Goldi Dwine,12
196,19,1315,2017-12-21,1.0,Approved,OHM Cycles,Road,High,large,12.01,55326 Fulton Hill,3931.0,Victoria,Australia,Female,Unknown,IT,Mass Customer,Ebba Comport,12
197,45,591,2017-05-23,1.0,Approved,Solex,Standard,Medium,High,441.49,36912 Gina Pass,2133.0,New South Wales,Australia,Male,Business Systems Development Analyst,Entertainment,Affluent Customer,Sydney Endacott,5
198,74,1017,2017-02-02,0.0,Approved,WeareA2B,Standard,Medium,High,1762.96,42 Lunder Drive,2027.0,New South Wales,Australia,Female,Assistant Media Planner,Entertainment,High Net Worth,Jacquenette Pluthero,2
199,33,2123,2017-06-08,0.0,Approved,Giant Bicycles,Standard,Medium,small,1311.44,43 Sunbrook Terrace,4160.0,Queensland,Australia,Female,Software Engineer II,Manufacturing,Affluent Customer,Shirley Negal,6
200,57,2889,2017-04-15,1.0,Approved,WeareA2B,Touring,Medium,large,1890.39,37595 Packers Terrace,3064.0,Victoria,Australia,Male,Assistant Professor,Unknown,Mass Customer,Ximenes Patmore,4
201,0,3208,2017-09-05,1.0,Approved,Trek Bicycles,Road,Medium,High,533.51,43 South Pass,3620.0,Victoria,Australia,Female,VP Marketing,Unknown,High Net Worth,Jeanne O'Meara,9
202,23,2406,2017-02-26,1.0,Approved,Norco Bicycles,Mountain,Low,small,688.63,645 Thackeray Street,4879.0,Queensland,Australia,Male,Executive Secretary,Unknown,Affluent Customer,Randal Messager,2
203,67,2041,2017-07-29,0.0,Approved,Norco Bicycles,Road,Medium,High,544.05,51739 Sundown Hill,2009.0,New South Wales,Australia,Male,VP Accounting,Financial Services,Mass Customer,Mort Heath,7
204,81,1598,2017-07-03,1.0,Approved,Norco Bicycles,Standard,Medium,small,586.45,4 Florence Street,2032.0,New South Wales,Australia,Female,Safety Technician III,Unknown,Mass Customer,Guendolen Betterton,7
205,58,1842,2017-05-27,1.0,Approved,OHM Cycles,Standard,Medium,High,912.52,9649 Cascade Way,2250.0,New South Wales,Australia,Male,Accountant IV,Financial Services,Mass Customer,Ephrayim Beville,5
206,5,141,2017-05-05,0.0,Approved,Giant Bicycles,Standard,High,High,1129.13,585 Loomis Court,2097.0,New South Wales,Australia,Male,Teacher,Financial Services,High Net Worth,Townsend Trobe,5
207,94,1321,2017-09-09,0.0,Approved,Giant Bicycles,Standard,Medium,large,1635.3,57384 Sycamore Park,4370.0,Queensland,Australia,Female,Editor,Argiculture,Affluent Customer,Bree Domenge,9
208,51,183,2017-05-21,0.0,Approved,OHM Cycles,Standard,High,High,2005.66,8 Haas Park,2074.0,New South Wales,Australia,Female,Geologist III,Retail,Affluent Customer,Dannie Hissie,5
209,59,2591,2017-09-22,0.0,Approved,WeareA2B,Standard,Medium,small,1415.01,5342 Hallows Lane,2021.0,New South Wales,Australia,Male,Unknown,Retail,High Net Worth,Estevan Rylett,9
210,63,3356,2017-04-12,1.0,Approved,Solex,Standard,Medium,High,1483.2,73 Burrows Court,3121.0,Victoria,Australia,Male,Safety Technician II,Financial Services,Mass Customer,Dill Bampford,4
211,40,766,2017-05-07,1.0,Approved,OHM Cycles,Standard,High,High,1458.17,3903 Messerschmidt Park,2164.0,New South Wales,Australia,Female,Unknown,Retail,Mass Customer,Nonna Hun,5
212,80,1596,2017-01-13,0.0,Approved,Trek Bicycles,Standard,Medium,large,1469.44,5447 Weeping Birch Place,2086.0,New South Wales,Australia,Male,Cost Accountant,Financial Services,High Net Worth,Vinnie Sails,1
213,82,520,2017-12-14,0.0,Approved,Norco Bicycles,Standard,High,High,1148.64,3169 Old Gate Point,2211.0,New South Wales,Australia,Female,VP Quality Control,Financial Services,Affluent Customer,Jazmin Neumann,12
214,46,868,2017-03-22,1.0,Approved,Solex,Standard,Low,High,1289.85,519 Maywood Pass,2768.0,New South Wales,Australia,Female,VP Accounting,Financial Services,Mass Customer,Effie Duddy,3
215,78,2999,2017-09-30,0.0,Approved,Giant Bicycles,Standard,Medium,large,1765.3,4 Loftsgordon Avenue,3023.0,Victoria,Australia,Unknown,Business Systems Development Analyst,IT,Affluent Customer,Rinaldo Diggin,9
216,72,352,2017-11-29,1.0,Approved,Norco Bicycles,Standard,Medium,High,360.4,6 Sunbrook Center,4350.0,Queensland,Australia,Male,Sales Representative,Retail,Mass Customer,Orrin Finding,11
217,75,1140,2017-06-09,0.0,Approved,Giant Bicycles,Touring,Medium,large,1873.97,8587 Graceland Way,2206.0,New South Wales,Australia,Female,Executive Secretary,Unknown,Mass Customer,Deana Rathbourne,6
218,40,621,2017-04-21,0.0,Approved,Trek Bicycles,Road,Medium,large,1894.19,363 Schiller Court,2763.0,New South Wales,Australia,Male,Systems Administrator III,Unknown,High Net Worth,Constantin Giacobbo,4
219,2,3307,2017-11-13,0.0,Approved,Giant Bicycles,Road,Low,small,590.26,1172 Mesta Center,4740.0,Queensland,Australia,Female,Analyst Programmer,Health,High Net Worth,Portia Thirlwall,11
220,10,1502,2017-04-09,1.0,Approved,WeareA2B,Touring,Medium,High,1466.68,78960 Schiller Lane,2450.0,New South Wales,Australia,Female,Design Engineer,Financial Services,Affluent Customer,Margalit Handrick,4
221,35,936,2017-05-08,0.0,Approved,Giant Bicycles,Standard,Medium,High,1403.5,5 Reindahl Point,3400.0,Victoria,Australia,Male,Speech Pathologist,Health,High Net Worth,Raffaello Godleman,5
222,8,939,2017-07-08,1.0,Approved,Solex,Road,Medium,small,1703.52,32 Dennis Hill,2233.0,New South Wales,Australia,Male,Product Engineer,Manufacturing,Mass Customer,Cristian Theodoris,7
223,2,2698,2017-11-30,0.0,Approved,Giant Bicycles,Road,Low,small,590.26,77196 West Crossing,2166.0,New South Wales,Australia,Female,Administrative Officer,Health,High Net Worth,Nedi MacClay,11
224,69,579,2017-04-25,1.0,Approved,Giant Bicycles,Road,Medium,High,792.9,4559 Stoughton Lane,2097.0,New South Wales,Australia,Female,Software Engineer II,Health,Mass Customer,Cathlene Bellas,4
225,54,2036,2017-03-30,1.0,Approved,WeareA2B,Standard,Medium,High,1292.84,18 Karstens Drive,2233.0,New South Wales,Australia,Female,Unknown,Unknown,Mass Customer,Alix Gilliland,3
226,8,3077,2017-03-10,0.0,Approved,Solex,Road,Medium,small,1703.52,25578 Mayfield Drive,2099.0,New South Wales,Australia,Male,Information Systems Manager,Manufacturing,Affluent Customer,Emelen Gillopp,3
227,86,369,2017-03-16,1.0,Approved,OHM Cycles,Standard,Medium,High,235.63,6085 Petterle Circle,3130.0,Victoria,Australia,Male,Actuary,Financial Services,Mass Customer,Alic Trenear,3
228,13,821,2017-04-04,1.0,Approved,Solex,Standard,Medium,High,1163.89,59000 American Center,2530.0,New South Wales,Australia,Male,Financial Analyst,Financial Services,Mass Customer,Gregoor Aronovitz,4
229,19,2687,2017-03-13,1.0,Approved,Trek Bicycles,Mountain,Low,High,574.64,40923 Truax Drive,2208.0,New South Wales,Australia,Male,Chemical Engineer,Manufacturing,High Net Worth,Fabe Smallbone,3
230,86,681,2017-12-23,1.0,Approved,OHM Cycles,Standard,Medium,High,235.63,76 Hanson Junction,2147.0,New South Wales,Australia,Female,VP Product Management,Manufacturing,Mass Customer,Jobyna Elgey,12
231,46,37,2017-08-12,1.0,Approved,OHM Cycles,Standard,Low,High,1793.43,54 Sage Plaza,4726.0,Queensland,Australia,Female,Social Worker,Health,High Net Worth,Laurie Dwerryhouse,8
232,30,3002,2017-08-04,0.0,Approved,Solex,Standard,High,High,748.17,673 Comanche Parkway,2470.0,New South Wales,Australia,Male,Paralegal,Financial Services,Mass Customer,Tracey Verdun,8
233,92,396,2017-09-01,0.0,Approved,WeareA2B,Touring,Medium,large,1890.39,32 Farragut Avenue,2076.0,New South Wales,Australia,Female,Systems Administrator III,Telecommunications,High Net Worth,Peria Iscowitz,9
234,71,550,2017-09-01,1.0,Approved,Solex,Standard,High,large,1842.92,1949 Pepper Wood Pass,3168.0,Victoria,Australia,Female,Unknown,Retail,Mass Customer,Emeline Jorioz,9
235,77,1605,2017-07-02,0.0,Approved,Norco Bicycles,Road,Medium,large,1240.31,2517 Glacier Hill Point,3219.0,Victoria,Australia,Female,Unknown,Unknown,Affluent Customer,Latrena Ker,7
236,7,2325,2017-08-31,1.0,Approved,Giant Bicycles,Standard,Medium,small,1311.44,92 Schlimgen Hill,3023.0,Victoria,Australia,Male,Database Administrator IV,Retail,High Net Worth,Emmett Whatsize,8
237,23,1420,2017-03-11,1.0,Approved,Norco Bicycles,Mountain,Low,small,688.63,255 Doe Crossing Terrace,2767.0,New South Wales,Australia,Female,Dental Hygienist,Health,Mass Customer,Minni Hanner,3
238,12,3099,2017-10-08,0.0,Approved,WeareA2B,Standard,Medium,High,1231.15,5406 Mockingbird Center,4870.0,Queensland,Australia,Female,Unknown,Retail,Mass Customer,Shelli Benitti,10
239,61,1645,2017-10-01,1.0,Approved,OHM Cycles,Standard,Low,High,71.16,38330 Badeau Place,2154.0,New South Wales,Australia,Male,Research Associate,Unknown,Affluent Customer,Dal Colquhoun,10
240,21,546,2017-11-23,0.0,Approved,Solex,Standard,Medium,large,1071.23,20198 Hansons Plaza,2340.0,New South Wales,Australia,Female,Information Systems Manager,Health,Mass Customer,Jorie Pigott,11
